path_data=/home/stanford/rbaltman/users/bchen45/data/HLA_pred_data/
path_save=/home/stanford/rbaltman/users/bchen45/results/HLA_pred_general_model/
data_file_name=hla_ii_train_val
performance_file_name=auc_perf
version=_generalv1_x_
shuffle=True
neuron=64
out_name=n64_0_lay1_chems_d_0.2_l2_0.01_auc_1
nb=2
vb=0
ratio=1
layer=1
iteration=50
help_nn=0
encoding=Blosum50_sparse.dict
l2_value=0.01
drop_out=0.2
	
1	0.720361335209	0.702260209005	
2	0.782664167223	0.766612329586	
3	0.820575509926	0.818612611938	
4	0.84274522049	0.83731401272	
5	0.856036472013	0.855038994285	
6	0.863676174831	0.864255789336	
7	0.874998567361	0.873657247495	
8	0.880132398406	0.880653604175	
9	0.887803183998	0.87958752652	
10	0.894166828292	0.885125800365	
11	0.895502818899	0.885741992311	
12	0.903993094463	0.886209491744	
13	0.908793793856	0.887645760774	
14	0.911200382158	0.892425620358	
15	0.91429864204	0.893490019459	
16	0.916074537001	0.892074614041	
17	0.916777898305	0.89613427789	
18	0.921488065734	0.898424154411	
19	0.921245044611	0.89460607661	
20	0.924534371735	0.895032787925	
21	0.925101811837	0.898723369577	
22	0.929291368638	0.898524231714	
23	0.930824179667	0.898036844745	
24	0.929435326125	0.902125495075	
25	0.929196841832	0.899968886119	
26	0.932734518448	0.902200501292	
27	0.934054943017	0.900151781939	
28	0.935206690031	0.900534806485	
29	0.933174923254	0.899072774982	
30	0.936473515169	0.903395761044	
31	0.93801165119	0.901776928947	
32	0.938494534032	0.902559881891	
33	0.93871381573	0.903578601405	
34	0.939728930036	0.902338460672	
35	0.940395679948	0.904361565441	
36	0.940161075009	0.900515425474	
37	0.94063571659	0.901668000415	
38	0.942263228671	0.906040681283	
39	0.943779685499	0.904947587784	
40	0.943806828812	0.905934810381	
41	0.941600329746	0.903343459672	
42	0.944710413751	0.902976691956	
43	0.945174175044	0.906752129312	
44	0.945648060205	0.903239762755	
45	0.945793914819	0.903219756907	
46	0.946634433937	0.906386666728	
47	0.947010609588	0.905912682309	
48	0.947725268224	0.906540431874	
49	0.946130220396	0.906548673056	
